Source,Target,Type,RawWeight,Weight
24,74,Undirected,1,0.327627764157776
44,70,Undirected,3,0
27,70,Undirected,4,0
70,74,Undirected,1,0.725567772829814
60,70,Undirected,1,0
44,51,Undirected,1,0
51,74,Undirected,1,0.499171395462737
17,74,Undirected,1,0
56,74,Undirected,1,0.479276566745797
13,74,Undirected,1,0
49,74,Undirected,1,1.02659776849379
44,74,Undirected,1,1.2639586842884
44,60,Undirected,1,0.786837429568736
27,74,Undirected,1,0.890378021475806
19,74,Undirected,1,0.301029995663981
57,74,Undirected,1,0.275967591761414
29,74,Undirected,1,0
60,74,Undirected,1,1.82823011472696
39,74,Undirected,1,0.737149645379629
20,74,Undirected,1,0
39,60,Undirected,1,0
23,52,Undirected,1,0
27,52,Undirected,1,0
6,72,Undirected,7,0
51,72,Undirected,7,0
33,72,Undirected,4,0
71,72,Undirected,5,0.40662618785713
42,70,Undirected,3,0
5,54,Undirected,4,0
21,73,Undirected,2,0
69,73,Undirected,1,0
5,69,Undirected,1,0
5,73,Undirected,1,0.360868697296455
36,73,Undirected,2,0
16,73,Undirected,5,0
15,73,Undirected,6,0
70,73,Undirected,5,0.521447790173889
24,73,Undirected,5,0
71,73,Undirected,2,0.360868697296455
39,73,Undirected,2,0
5,23,Undirected,2,0
5,70,Undirected,2,0
5,71,Undirected,1,0
36,71,Undirected,4,0
38,58,Undirected,5,0
38,69,Undirected,3,0.235929960688155
44,68,Undirected,4,0.374656981782088
38,68,Undirected,1,0
38,56,Undirected,4,0
38,44,Undirected,2,0.523595994794155
52,58,Undirected,3,0
58,72,Undirected,6,0
36,72,Undirected,9,0.323080136407055
52,72,Undirected,1,0
45,68,Undirected,1,0.336868420892689
44,47,Undirected,1,0
45,47,Undirected,1,0
44,45,Undirected,1,0.786837429568736
1,75,Undirected,3,0
2,75,Undirected,2,0
4,75,Undirected,3,0
54,75,Undirected,3,0
6,75,Undirected,2,0
7,75,Undirected,1,0
31,75,Undirected,1,0
8,75,Undirected,3,0
9,75,Undirected,2,0
56,75,Undirected,3,0.479276566745797
16,75,Undirected,1,0
15,75,Undirected,2,0
51,75,Undirected,1,0
13,75,Undirected,3,0
17,75,Undirected,3,0
24,75,Undirected,2,0
14,75,Undirected,2,0
29,75,Undirected,3,0
30,75,Undirected,2,0
58,73,Undirected,4,0
58,76,Undirected,6,0.448018873015355
4,76,Undirected,6,0
54,76,Undirected,6,0
55,73,Undirected,2,0.271927613959674
55,76,Undirected,1,0
55,72,Undirected,2,0
7,76,Undirected,5,0
9,76,Undirected,4,0
8,76,Undirected,5,0
73,76,Undirected,2,0.925140127735018
33,73,Undirected,3,0
72,73,Undirected,2,0.448018873015355
36,76,Undirected,2,0
70,76,Undirected,3,0.424537777165832
70,72,Undirected,6,0.248446518110151
16,76,Undirected,3,0
17,76,Undirected,6,0
51,76,Undirected,2,0
24,76,Undirected,2,0
33,76,Undirected,4,0.351108860007299
72,76,Undirected,2,0.572957609623655
29,76,Undirected,5,0
57,76,Undirected,3,0
36,63,Undirected,2,0
36,41,Undirected,2,0
22,70,Undirected,2,0
10,22,Undirected,2,0
22,63,Undirected,1,0.492438012803768
22,41,Undirected,1,0
63,70,Undirected,1,0
41,63,Undirected,1,0.460253329432367
55,69,Undirected,4,0
55,62,Undirected,1,0
55,65,Undirected,1,0
31,62,Undirected,2,0
31,65,Undirected,1,0
48,62,Undirected,2,0.430290106054924
40,48,Undirected,1,0
48,65,Undirected,1,0.52720011906298
40,65,Undirected,1,0.624110132071036
1,77,Undirected,3,0
1,78,Undirected,6,0
50,77,Undirected,11,0.160352838909356
50,78,Undirected,14,0.140149452821069
54,77,Undirected,11,0
4,77,Undirected,11,0
7,77,Undirected,8,0
68,77,Undirected,5,0.433778433900745
9,77,Undirected,8,0
36,77,Undirected,3,0
8,77,Undirected,7,0
77,78,Undirected,7,0.867148180757331
14,77,Undirected,11,0
16,77,Undirected,6,0
17,77,Undirected,11,0
15,77,Undirected,5,0
11,77,Undirected,2,0
48,77,Undirected,3,0.52720011906298
10,77,Undirected,3,0
30,77,Undirected,2,0
54,78,Undirected,14,0
4,78,Undirected,15,0
7,78,Undirected,13,0
68,78,Undirected,8,0.51295967994837
48,68,Undirected,1,0
9,78,Undirected,7,0
36,78,Undirected,2,0
8,78,Undirected,11,0
14,78,Undirected,15,0
16,78,Undirected,8,0
17,78,Undirected,16,0
15,78,Undirected,8,0
11,78,Undirected,1,0
48,78,Undirected,2,0
10,78,Undirected,4,0
30,78,Undirected,4,0
5,26,Undirected,1,0
5,72,Undirected,1,0
5,32,Undirected,1,0
26,72,Undirected,1,0
23,72,Undirected,1,0
10,32,Undirected,3,0
32,72,Undirected,1,0
37,72,Undirected,3,0
18,72,Undirected,1,0
68,73,Undirected,3,0.38802094334007
47,73,Undirected,2,0
10,73,Undirected,2,0
68,72,Undirected,4,0
47,72,Undirected,3,0
25,72,Undirected,3,0
19,72,Undirected,6,0
58,78,Undirected,10,0.243898890359431
2,78,Undirected,7,0
56,78,Undirected,6,0
13,78,Undirected,12,0
23,78,Undirected,3,0
18,78,Undirected,2,0
28,78,Undirected,3,0
20,78,Undirected,10,0
41,78,Undirected,2,0
64,78,Undirected,1,0.624110132071036
16,64,Undirected,1,0
23,41,Undirected,1,0
23,64,Undirected,1,0.309716174849074
41,64,Undirected,1,0.682102079048723
31,73,Undirected,1,0
3,78,Undirected,5,0
3,67,Undirected,1,0
6,78,Undirected,5,0
69,78,Undirected,6,0.374232658854437
51,78,Undirected,2,0
25,78,Undirected,3,0
67,78,Undirected,1,0.800201391126718
33,78,Undirected,5,0
70,78,Undirected,9,0.475690299613214
57,78,Undirected,5,0
71,78,Undirected,7,0.60390674598275
32,78,Undirected,2,0
67,69,Undirected,1,0.499171395462737
14,67,Undirected,1,0
56,67,Undirected,1,0
25,67,Undirected,1,0.341563542101068
23,67,Undirected,1,0.485807433904755
67,70,Undirected,1,0.424537777165832
67,71,Undirected,1,0.661898692960436
32,67,Undirected,1,0.858193338104404
20,67,Undirected,1,0
46,50,Undirected,1,0
46,54,Undirected,1,0
46,68,Undirected,1,0
46,70,Undirected,1,0
46,53,Undirected,1,0.360868697296455
46,56,Undirected,1,0
69,72,Undirected,6,0.323080136407055
58,77,Undirected,9,0.323080136407055
58,79,Undirected,1,0.448018873015355
4,79,Undirected,1,0
54,79,Undirected,1,0
50,79,Undirected,1,0
13,77,Undirected,8,0
51,77,Undirected,4,0
56,77,Undirected,3,0
62,77,Undirected,2,0.52720011906298
70,77,Undirected,6,0.424537777165832
24,77,Undirected,4,0
77,79,Undirected,1,1.226170123399
29,77,Undirected,9,0
62,78,Undirected,2,0.40226138245468
24,78,Undirected,6,0
78,79,Undirected,1,1.1012313867907
29,78,Undirected,12,0
68,79,Undirected,1,0.813989675612351
7,79,Undirected,1,0
13,79,Undirected,1,0
51,62,Undirected,1,0
51,79,Undirected,1,0.499171395462737
56,79,Undirected,1,0.479276566745797
17,79,Undirected,1,0
14,79,Undirected,1,0
62,70,Undirected,3,0
62,79,Undirected,1,1.30535136944662
70,79,Undirected,1,0.725567772829814
24,79,Undirected,1,0.327627764157776
29,79,Undirected,1,0
50,76,Undirected,5,0
2,76,Undirected,1,0
21,76,Undirected,3,0
69,76,Undirected,1,0
6,76,Undirected,3,0
47,76,Undirected,1,0
38,47,Undirected,1,0
52,70,Undirected,1,0
38,70,Undirected,2,0
13,76,Undirected,5,0
56,76,Undirected,1,0
15,76,Undirected,3,0
14,76,Undirected,4,0
53,76,Undirected,1,0
53,71,Undirected,1,0
37,76,Undirected,1,0
37,52,Undirected,1,0
52,76,Undirected,1,0.448018873015355
38,76,Undirected,1,0.485807433904755
71,76,Undirected,2,0.485807433904755
52,71,Undirected,1,0
38,71,Undirected,1,0
44,55,Undirected,2,0
37,44,Undirected,1,0
58,80,Undirected,6,0.448018873015355
50,80,Undirected,6,0.198141399798755
54,80,Undirected,5,0
4,80,Undirected,6,0
3,80,Undirected,2,0
36,80,Undirected,2,0
7,80,Undirected,4,0
8,80,Undirected,4,0
68,80,Undirected,4,0.63789841655667
9,80,Undirected,5,0
21,80,Undirected,3,0
14,80,Undirected,4,0
16,80,Undirected,4,0
33,80,Undirected,3,0
17,80,Undirected,6,0
49,80,Undirected,2,0.549476513774132
23,80,Undirected,2,0.309716174849074
19,80,Undirected,2,0
57,80,Undirected,2,0
29,80,Undirected,4,0
3,75,Undirected,1,0
55,75,Undirected,1,0.396866350567974
68,75,Undirected,1,0.336868420892689
12,70,Undirected,1,0
70,75,Undirected,1,0
12,75,Undirected,1,0.448018873015355
57,75,Undirected,2,0
18,75,Undirected,2,0.413256766756143
20,75,Undirected,1,0
58,81,Undirected,2,0.448018873015355
50,81,Undirected,2,0
73,77,Undirected,2,0.624110132071036
77,80,Undirected,4,1.05007886434332
77,81,Undirected,2,1.226170123399
39,77,Undirected,1,0
54,81,Undirected,2,0
4,81,Undirected,2,0
68,81,Undirected,1,0.51295967994837
9,81,Undirected,1,0
73,80,Undirected,1,0.624110132071036
73,81,Undirected,2,1.40226138245468
7,81,Undirected,2,0
70,80,Undirected,2,0
70,81,Undirected,2,0.725567772829814
16,81,Undirected,1,0
80,81,Undirected,1,1.226170123399
15,80,Undirected,2,0
24,80,Undirected,1,0
51,80,Undirected,2,0
39,80,Undirected,1,0
17,81,Undirected,2,0
15,81,Undirected,2,0
24,81,Undirected,2,0.327627764157776
51,81,Undirected,1,0
39,81,Undirected,1,0.436119649715648
26,78,Undirected,2,0
27,78,Undirected,3,0
19,78,Undirected,6,0
3,76,Undirected,1,0
78,80,Undirected,3,0.800201391126718
76,78,Undirected,3,0.800201391126718
68,76,Undirected,2,0.336868420892689
6,80,Undirected,2,0
13,80,Undirected,4,0
76,80,Undirected,3,1.226170123399
20,80,Undirected,3,0
19,76,Undirected,1,0
20,76,Undirected,2,0
3,77,Undirected,2,0
6,77,Undirected,5,0
69,77,Undirected,4,0.323080136407055
22,77,Undirected,2,0.413256766756143
25,77,Undirected,3,0
72,77,Undirected,3,0.448018873015355
47,77,Undirected,1,0
57,77,Undirected,5,0
22,72,Undirected,1,0
11,22,Undirected,1,0
11,72,Undirected,1,0
58,82,Undirected,4,0.351108860007299
34,58,Undirected,1,0
50,82,Undirected,5,0
54,82,Undirected,5,0
4,82,Undirected,4,0
2,82,Undirected,3,0
6,82,Undirected,2,0
8,82,Undirected,3,0
9,82,Undirected,3,0
69,82,Undirected,3,0.578352641510361
34,69,Undirected,1,0
70,82,Undirected,2,0.327627764157776
16,82,Undirected,1,0
15,82,Undirected,2,0
13,82,Undirected,3,0
11,82,Undirected,1,0
37,82,Undirected,1,0
62,82,Undirected,1,0.606381365110605
17,82,Undirected,4,0
29,82,Undirected,5,0
19,82,Undirected,4,0
57,82,Undirected,2,0
28,82,Undirected,1,0
34,82,Undirected,1,1.00432137378264
34,70,Undirected,1,0
11,34,Undirected,1,0
37,62,Undirected,1,0
34,37,Undirected,1,0
34,62,Undirected,1,0.703291378118661
33,77,Undirected,4,0
76,77,Undirected,3,0.925140127735018
71,77,Undirected,3,0.360868697296455
6,81,Undirected,1,0
73,78,Undirected,2,0.499171395462737
78,81,Undirected,1,0.800201391126718
14,81,Undirected,1,0
13,81,Undirected,1,0
33,81,Undirected,1,0
76,81,Undirected,1,1.226170123399
29,81,Undirected,1,0
71,81,Undirected,1,0.661898692960436
37,78,Undirected,1,0
37,73,Undirected,1,0
20,73,Undirected,1,0
26,77,Undirected,2,0
32,77,Undirected,2,0.381072083384742
27,77,Undirected,1,0
10,27,Undirected,1,0
21,78,Undirected,4,0
31,78,Undirected,2,0
72,78,Undirected,4,0.448018873015355
39,78,Undirected,1,0
62,72,Undirected,1,0
62,71,Undirected,1,0
39,62,Undirected,1,0
21,77,Undirected,2,0
23,77,Undirected,2,0
49,77,Undirected,1,0
20,77,Undirected,3,0
49,78,Undirected,1,0
23,76,Undirected,1,0
49,76,Undirected,1,0
59,78,Undirected,1,0
59,72,Undirected,1,0
59,70,Undirected,1,0
59,71,Undirected,1,0
23,59,Undirected,1,0
53,59,Undirected,1,0
1,82,Undirected,1,0
3,82,Undirected,1,0
36,82,Undirected,2,0
63,69,Undirected,1,0
24,82,Undirected,1,0
51,82,Undirected,2,0
72,82,Undirected,3,0.828230114726961
47,82,Undirected,1,0
63,82,Undirected,1,0.907411360774586
30,82,Undirected,2,0
24,63,Undirected,1,0
63,72,Undirected,1,0.351108860007299
2,77,Undirected,2,0
18,77,Undirected,1,0
2,80,Undirected,1,0
69,80,Undirected,1,0
25,80,Undirected,1,0
56,80,Undirected,1,0
71,80,Undirected,1,0
18,80,Undirected,1,0
78,82,Undirected,2,0.703291378118661
53,78,Undirected,1,0
7,82,Undirected,1,0
21,82,Undirected,2,0
68,82,Undirected,1,0
14,82,Undirected,3,0
53,82,Undirected,1,0
10,82,Undirected,1,0
1,83,Undirected,3,0
54,83,Undirected,4,0
4,83,Undirected,3,0
3,83,Undirected,1,0
53,77,Undirected,1,0
77,83,Undirected,2,0.925140127735018
9,83,Undirected,4,0
8,83,Undirected,4,0
69,83,Undirected,3,0.675262654518418
22,83,Undirected,1,0.589348025811825
68,83,Undirected,1,0
14,83,Undirected,4,0
13,83,Undirected,2,0
51,83,Undirected,1,0
33,83,Undirected,3,0.40226138245468
26,83,Undirected,1,0
10,83,Undirected,3,0.367499276195468
16,83,Undirected,4,0
70,83,Undirected,2,0.424537777165832
23,83,Undirected,1,0
53,83,Undirected,2,0.661898692960436
57,83,Undirected,3,0
32,83,Undirected,1,0.557163342440423
29,83,Undirected,4,0
58,83,Undirected,1,0
50,83,Undirected,3,0
6,83,Undirected,1,0
7,83,Undirected,2,0
17,83,Undirected,3,0
15,83,Undirected,2,0
62,83,Undirected,1,0.703291378118661
48,83,Undirected,1,0.52720011906298
55,78,Undirected,1,0
55,83,Undirected,2,0.572957609623655
78,83,Undirected,1,0.499171395462737
24,83,Undirected,2,0
56,83,Undirected,1,0
72,83,Undirected,1,0.448018873015355
28,83,Undirected,1,0
71,83,Undirected,1,0.360868697296455
20,83,Undirected,1,0
5,55,Undirected,1,0
5,68,Undirected,1,0
5,44,Undirected,1,0
5,28,Undirected,2,0
12,38,Undirected,1,0
44,72,Undirected,1,0
21,75,Undirected,1,0
28,75,Undirected,1,0
71,75,Undirected,1,0.485807433904755
43,69,Undirected,1,0
43,53,Undirected,1,0
38,83,Undirected,1,0.661898692960436
38,43,Undirected,1,0.485807433904755
18,83,Undirected,1,0
43,83,Undirected,1,0.925140127735018
5,31,Undirected,1,0
5,56,Undirected,1,0
5,41,Undirected,1,0
41,49,Undirected,1,0
77,82,Undirected,2,0.828230114726961
19,77,Undirected,1,0
42,77,Undirected,1,0
41,77,Undirected,1,0
42,78,Undirected,1,0
42,69,Undirected,1,0
41,69,Undirected,1,0
48,82,Undirected,1,0.430290106054924
48,72,Undirected,1,0
42,48,Undirected,1,0
41,48,Undirected,1,0
25,82,Undirected,1,0
71,82,Undirected,1,0
20,82,Undirected,1,0
42,82,Undirected,1,0.327627764157776
41,82,Undirected,1,0.460253329432367
42,72,Undirected,1,0
41,72,Undirected,1,0
42,71,Undirected,1,0
72,80,Undirected,1,0
80,82,Undirected,1,0.828230114726961
76,82,Undirected,1,0.828230114726961
